|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-09-17 | 214.75053008791312 | 215.89519659483264 | 213.50632075947794 | 215.78570556640625 |  45519300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-09-18 | 216.54221012404864 | 221.67831024616868 |  216.5322467283196 | 219.66766357421875 |  59894900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-09-19 | 223.94775287051627 | 228.75538000957175 | 223.58941994126667 |  227.8097686767578 |  66781300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-09-20 | 228.90467282845125 | 232.01021467188832 | 226.56555305015522 |  227.1428680419922 | 318679900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-09-23 |  226.2868480598011 | 228.38707413181643 |  224.7639369712135 | 225.42088317871094 |  54146000 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-09-24 | 227.59078065470555 | 228.28755007923567 |  224.6843092769655 | 226.31671142578125 |  43556100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-09-25 | 223.88801837861104 |  226.2370864319121 | 222.98224544035924 | 225.32135009765625 |  42308700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-09-26 | 226.24703661091274 | 227.44147457763864 | 224.36579263659118 |  226.4660186767578 |  36636700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-09-27 | 227.40166606122023 | 228.45675318264773 | 226.24703611440785 | 226.73475646972656 |  34026000 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-09-30 |  228.9743594736852 |   231.920654296875 | 228.58616671135624 |   231.920654296875 |  54541900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-01 | 228.45675818805825 |  228.5861456381701 | 222.70353511874544 | 225.16209411621094 |  63285000 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-02 | 224.84358511910924 | 226.31672490502262 | 221.98688498556473 | 225.72946166992188 |  32880600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-03 | 224.09704443839323 | 225.75930638603796 | 222.28548343692833 |  224.6245880126953 |  34044200 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-04 |  226.8442543024003 |  226.9437971307691 | 223.09172964492672 | 225.74935913085938 |  37245100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-07 | 223.46000516495792 |  224.6444949275546 | 220.30469199255066 | 220.66302490234375 |  39505400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-08 | 223.26094483680066 | 224.93315503301397 |  222.2158058701156 | 224.72413635253906 |  31855700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-09 |  224.1866374402548 | 228.68570318762718 | 223.78849648056692 | 228.47666931152344 |  33591100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-10 | 226.72481576308653 | 228.43684913724616 | 226.11764095959848 | 227.97897338867188 |  28183500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-11 | 228.23778864704394 | 228.34727968813561 | 226.28686151162026 |  226.4958953857422 |  31759200 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-14 | 227.64055393917852 | 230.65651637799863 | 227.54102629778745 |      230.228515625 |  39882100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-15 | 232.52781469355565 |  236.3898456598821 | 231.29355345996072 | 232.76670837402344 |  64751400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-16 | 230.52712470524975 |  231.0447048824563 |  228.7752681420796 | 230.70628356933594 |  34082200 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-17 |   232.348638945834 | 232.76670668063704 |  229.4521309302649 | 231.07456970214844 |  32993800 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-18 |  235.0858880500012 |  235.0858880500012 | 232.92594240501305 | 233.91136169433594 |  46431500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-21 | 233.36392650842956 | 235.75281781754072 | 233.36392650842956 |   235.384521484375 |  36254500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-22 | 232.80651969699693 | 235.12572795126604 | 231.52250221800776 | 234.76739501953125 |  38846600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-23 | 232.99563706556216 | 234.05072423456664 |  226.7049068825192 | 229.69100952148438 |  52287000 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-24 |  228.9146289407981 | 229.75074924052936 | 227.35190975750177 |  229.5019073486328 |  31109500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-25 |  228.6757506783198 | 232.13962556438537 |  228.5065400142299 |  230.3380126953125 |  38802300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-28 | 232.23915532682838 | 233.64261197661628 | 231.47271808946843 |  232.3187713623047 |  36087100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-29 |  232.0201728307493 |  233.2444706163013 | 231.24378738741356 |  232.5875244140625 |  35417200 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-30 |  231.5324398883544 | 232.38845656475567 | 228.48661770128336 | 229.03407287597656 |  47070900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-10-31 | 228.27758291037028 | 228.76531846185907 | 224.32597264925337 |  224.8634796142578 |  64370100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-01 |  219.9463649274566 | 224.30607958110733 |  219.2496106921502 | 221.87738037109375 |  65276700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-04 | 219.96627293386246 | 221.75792231303782 | 218.69220372782075 | 220.98153686523438 |  44944500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-05 | 220.77253601507735 | 222.91257027302564 | 220.11558975602287 | 222.41488647460938 |  28111300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-06 |  221.5787719009408 | 225.02275032206146 | 220.16535179621147 | 221.68826293945312 |  54561100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-07 |  223.5894200604507 | 226.82436463330757 | 223.52970043689453 | 226.42620849609375 |  42137700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-08 |   226.366414165256 |  227.8511489598711 | 225.60910803907555 | 226.15716552734375 |  38328800 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-11 | 224.20410915529405 | 224.90163000948098 | 220.71648967954502 | 223.43682861328125 |  42005600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-12 |  223.7557039779463 | 224.79201850347917 | 222.56991092342136 | 223.43682861328125 |  40398300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-13 | 223.21759527142092 |  225.8482560889112 | 221.97201694486657 | 224.32366943359375 |  48566200 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-14 | 224.22402706703753 | 228.06039910056816 | 224.20409355692922 | 227.41270446777344 |  44923900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-15 | 225.59912786989784 |  226.1172926822584 | 223.47667285882866 | 224.20408630371094 |  47923700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-18 | 224.45320372664565 | 228.92732633570628 |  224.3734848929754 | 227.21340942382812 |  44633700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-19 | 226.17708394083317 | 229.34584301691135 |  225.8582238051146 |  227.4724884033203 |  36211800 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-20 | 227.25326410482543 | 229.11664435033194 |  225.0909420304879 |    228.18994140625 |  35169600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-21 | 228.07036655131708 | 229.34583747298603 |  224.9115819089953 | 227.71163940429688 |  42108300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-22 |  227.2532745036032 | 229.90386885981255 |  227.2532745036032 | 229.05686950683594 |  38168300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-25 | 230.64124862727573 | 232.42491005721112 | 228.92733167542056 | 232.04624938964844 |  90152800 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-26 | 232.50462429580293 | 234.73670603206307 | 232.50462429580293 | 234.22850036621094 |  45986200 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-27 |   233.640604190904 | 234.85628986853752 |  232.9829351774668 | 234.09896850585938 |  33498400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-11-29 | 233.97938842310504 | 236.96877632211965 | 233.14236346053607 |   236.490478515625 |  28481400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-02 |  236.4306920263062 | 239.93822952974793 | 236.32108052902282 |  238.7424774169922 |  48137100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-03 | 238.96170621081686 | 241.90126799408412 | 238.05492154808562 | 241.79165649414062 |  38861000 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-04 | 242.01087120786053 | 243.24649032811607 | 240.39660663197557 | 242.15037536621094 |  44383900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-05 |  243.1269343008096 | 243.67497660990782 | 241.27351311137042 | 242.18028259277344 |  40033900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-06 | 242.05074723300527 |  243.7646642163996 | 241.22368140458013 | 241.98098754882812 |  36870600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-09 | 240.97455722335047 | 246.36542364679892 | 240.89483838917155 |  245.8771514892578 |  44649200 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-10 |  246.0166626912396 | 247.33200068563022 | 244.47214254503118 |     246.8935546875 |  36914800 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-11 |  247.0828737526952 | 249.91282389632013 | 245.38887516358946 | 245.61807250976562 |  45205800 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-12 | 246.01667859977562 | 247.86014070071687 | 244.81095202694985 | 247.08290100097656 |  32777500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-13 |  246.9433725816478 | 248.40815863747187 | 245.36895982515324 |  247.2522735595703 |  33155300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-16 |  247.1127786134494 |   250.490786396497 |  246.7739697560149 |  250.1519775390625 |  51694800 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-17 |  249.1953766416157 | 252.93211150871377 | 248.89643481128522 | 252.58334350585938 |  51356400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-18 | 251.26802371656945 | 253.38051965426092 | 246.86366065893745 |  247.1725616455078 |  56774100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-19 |  246.6245097734382 |  251.1085917693189 | 246.21595643132494 | 248.90640258789062 |  60882300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-20 |  247.1625865233097 | 254.09797318748596 | 244.82090844231297 | 253.58978271484375 | 147495300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-23 |  253.8688035675433 | 254.74568039470608 | 252.55346551957817 | 254.36703491210938 |  40858800 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-24 | 254.58623131585566 |  257.2965955586333 | 254.38692663500538 |  257.2866516113281 |  23234700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-26 | 257.27667867815336 |  259.1799258751944 |  256.7186620602343 |  258.1037292480469 |  27237100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-27 |   256.917949151404 | 257.78489719249416 | 252.16483330495137 | 254.68588256835938 |  42355300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-30 | 251.33776924994547 | 252.60328106925755 | 249.86300878941353 | 251.30787658691406 |  35557500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2024-12-31 |  251.5470385357527 | 252.38406352835983 | 248.54767617168994 |     249.5341796875 |  39480700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-02 |  248.0494437119358 | 248.21885574509324 | 240.96460876578237 |  242.9874267578125 |  55740700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-03 |  242.4991455078125 | 243.31623695542578 | 241.03434422978034 |  242.4991455078125 |  40244100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-06 |  243.4457849039297 | 246.45510633108967 | 242.33971076643533 |  244.1333465576172 |  45045600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-07 | 242.12049100282684 |   244.681407317594 |   240.496267218822 |  241.3532257080078 |  40856000 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-08 | 241.06423680804883 | 242.84791342439922 | 239.20085656180404 |  241.8414764404297 |  37628900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-10 | 239.16098682233465 | 239.31046533751606 |  232.1757893628752 | 236.01217651367188 |  61710900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-13 |  232.7039288898965 |  233.8398957390806 | 228.90740850459227 |  233.5708465576172 |  49630700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-14 | 233.91960476413306 | 235.28475371553364 |  231.6476711610837 | 232.45480346679688 |  39435300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-15 | 233.80999436776753 | 238.11472029161553 | 233.60073052224158 |   237.028564453125 |  39832000 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-16 | 236.51043339153568 | 237.16808723307213 |  227.2233935146464 | 227.45257568359375 |  71759100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-17 |  231.2989028272768 |  231.4682996512766 | 227.67177943063626 | 229.16647338867188 |  68488300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-21 |  223.2076373446938 | 223.62614984013746 | 218.60398468999986 | 221.85244750976562 |  98070400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-22 |  219.0125058897086 | 223.32719072748344 |  219.0125058897086 | 223.03822326660156 |  64126500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-23 | 223.94503224654224 |  226.2269251350915 | 221.51366083038826 |  222.8688507080078 |  60234800 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-24 |  223.9848686181573 |   224.831867935065 |  220.6267944226493 |   221.991943359375 |  54697900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-27 |  223.2275672861503 | 231.32879829775732 | 223.18770026542342 | 229.04690551757812 |  94863400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-28 | 230.03339893004483 | 239.34035603116672 | 229.99353191106584 | 237.41717529296875 |  75707600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-29 |  233.2918357915463 | 239.01153699982427 |  233.1822242894862 |  238.5133056640625 |  45486100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-30 | 237.82573898228924 | 239.93823493591583 | 236.37091202718113 |  236.7495574951172 |  55658300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-01-31 | 246.31561143302469 | 246.31561143302469 | 232.61424963135997 | 235.16519165039062 | 100959800 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-03 |  229.1764524471141 | 231.00994009075862 | 224.90161912474946 |  227.2034454345703 |  73063300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-04 | 226.44614576626617 |  232.3053512351318 | 225.84826207175638 |  231.9765167236328 |  45067300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-05 | 227.72160926815613 | 231.84696405052938 | 227.46253445166022 | 231.64767456054688 |  39620300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-06 | 230.47183871784506 |  232.9729696905443 | 229.61488023403817 |    232.39501953125 |  29925300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-07 | 231.77721918612997 | 233.17226081850333 | 226.45609706307513 | 226.82479858398438 |  39707200 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-10 |  229.0094413336025 | 230.02693972945139 | 226.64521806905947 |  227.0941162109375 |  33115600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-11 | 227.64278121837336 | 234.65561423976854 | 227.57296005864194 | 232.05198669433594 |  53718400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-12 | 230.63545743654387 | 236.38140252594314 | 230.11672290007743 | 236.29161071777344 |  45243300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-13 | 236.33151730066413 | 241.74825103145727 | 234.99479296308533 |  240.9402313232422 |  53614100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-14 | 240.66092045804314 |  244.9504238462646 | 240.40156080072015 | 244.00274658203125 |  40896200 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-18 | 243.55383619329416 | 244.58131995427482 |  241.2494791133952 | 243.87306213378906 |  48822500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-19 | 244.06260076305156 | 245.40929524371262 |    242.56626341463 | 244.27207946777344 |  32204200 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-20 | 244.34192533458386 | 246.17742890005937 | 243.69350332551406 | 245.22975158691406 |  32316900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-21 | 245.34944139409683 | 248.08275639920348 |  244.6212281548445 | 244.95042419433594 |  53197400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-24 |  244.3319283268952 | 248.25234005966587 | 243.82317911276243 | 246.49664306640625 |  51326400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-25 |  247.3944454522674 | 249.38956194785018 |  244.3119941197594 | 246.43678283691406 |  48013300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-26 |  243.7334092806253 |  244.3818160551289 | 238.54610942000366 | 239.77310180664062 |  44433600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-27 | 238.82541422357912 | 241.86796980219768 | 236.48114634623442 | 236.72056579589844 |  41153600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-02-28 | 236.37142201455794 | 241.49887076126774 | 229.63790389196947 | 241.24948120117188 |  56833400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-03 | 241.19958958341564 | 243.43412542285543 | 235.53346633482454 |  237.4487762451172 |  47184000 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-04 |  237.1295800554318 |  239.4838181516717 | 234.10696453181083 | 235.35391235351562 |  53798100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-05 | 234.84515699420854 | 235.97240266650644 | 228.67026910680244 |  235.1643829345703 |  47227600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-06 | 233.86756011302523 | 237.27920752401755 | 232.59068676229822 | 234.75538635253906 |  45170400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-07 | 234.53591456798168 | 240.78062356819368 |  234.1867631010968 |  238.4862518310547 |  46273600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-10 | 234.96486230654432 |   235.583358769024 |  223.6725108894593 | 226.92454528808594 |  72071200 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-11 | 223.26349982428485 | 225.28854176632854 | 216.91902902029437 | 220.30075073242188 |  76137400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-12 | 219.60246770742089 | 221.20853706339403 | 214.38524243690583 | 216.45018005371094 |  62547500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-13 | 215.42269353923288 | 216.31051974194543 |  207.9110813961123 | 209.16799926757812 |  61368300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-14 | 210.73416839029963 |  213.4275724686152 | 209.06824803363213 |  212.9687042236328 |  60107600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-17 | 212.78914514941675 | 214.69448503570536 |  209.4573042902151 |  213.4774627685547 |  48073400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-18 |  213.6370814211214 |   214.624654360469 | 210.97360268345204 | 212.17066955566406 |  42432400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-19 |  213.6969181399133 | 218.22582565599035 | 213.22806456968678 |  214.7144317626953 |  54385400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-20 | 213.46749271646212 |  216.9589465476154 | 211.70181037410745 |  213.5772247314453 |  48862900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-21 |  211.0434226778215 | 218.30564558008663 | 210.76410758323678 | 217.73704528808594 |  94127800 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-24 |   220.460369765545 | 220.93919345594836 | 218.04628066528426 | 220.19102478027344 |  44299500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-25 | 220.23093972638688 | 223.55281053469957 | 219.54262209652958 |  223.2036590576172 |  34493600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-26 |  222.9642357514217 | 224.47055842890478 | 219.93166541277708 | 220.98907470703125 |  34466100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-27 | 220.84942102067788 |  224.4406368200556 | 220.02144584411215 |  223.3034210205078 |  37094800 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-28 | 221.12873402087155 | 223.26350805320467 |  217.1484711493609 | 217.36793518066406 |  39818600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-03-31 | 216.48010744476517 | 225.06908447075043 |  215.7020132379398 | 221.58761596679688 |  65299300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-01 | 219.27328293515097 | 223.13382860511078 |  218.3655012478301 | 222.64503479003906 |  36412700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-02 |  220.7796058888877 | 224.64015156252358 | 220.48033536050963 | 223.34332275390625 |  35905900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-03 |  205.0381002304481 | 206.98335084549154 | 200.75858236471802 |    202.69384765625 | 103419000 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-04 |  193.4165691841804 | 199.39194860307396 | 186.88255957870848 | 187.92002868652344 | 125910900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-07 | 176.76731422169505 |  193.6759230716255 | 174.19361217758157 |  181.0169219970703 | 160466300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-08 | 186.24410709579757 |  189.8752182218586 | 168.79682446290911 |  171.9989776611328 | 120859500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-09 | 171.53013119082922 |  200.1201531468693 | 171.47028013366514 |  198.3644561767578 | 184395900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-10 | 188.60833789927736 | 194.30438674913324 |   182.553152263757 |  189.9550323486328 | 121880000 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-11 | 185.64558871717136 | 199.05275825525484 | 185.60567786476867 | 197.66615295410156 |  87435900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-14 |  210.9237150406947 | 212.42005238891582 | 200.66881763194172 | 202.02549743652344 | 101352900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-15 | 201.36709301089155 | 203.01305790446213 |  199.3121256140358 |  201.6464080810547 |  51343900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-16 |  197.8756484915953 |  200.2099310657198 |  191.9002692932641 | 193.79563903808594 |  59732400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-17 | 196.71848747425943 | 198.34451232255947 |  193.9452767059697 |     196.4990234375 |  52164700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-21 | 192.79808650813246 |  193.3267911609043 | 189.34652827875263 |  192.6883544921875 |  46742500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-22 | 195.64111763020085 |   201.097762433896 | 195.49148998245192 | 199.25228881835938 |  52976400 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-23 | 205.49699351150966 | 207.49210995336898 | 202.30481024884085 |  204.1004180908203 |  52929200 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-24 | 204.38970763388747 | 208.32008954356945 | 202.44447210591895 |  207.8612060546875 |  47311000 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-25 | 205.86608387594285 |  209.2378355121778 | 205.69650080604464 | 208.76898193359375 |  38222300 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-28 | 209.48723454234343 | 210.98357193193158 | 206.95344326011445 | 209.62689208984375 |  38743100 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-29 | 208.18043904370694 | 211.72177396764008 | 207.86121308906752 |  210.6942901611328 |  36827600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-04-30 | 208.78894157113288 |  213.0584895980106 | 206.16535854293033 |  211.9811248779297 |  52286500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-05-01 | 208.56948083895412 |  214.0360957896086 |  208.3899124386699 | 212.79913330078125 |  57365700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-05-02 | 205.58677037884885 | 206.48458191182934 | 201.66637387157866 |  204.8485870361328 | 101010600 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-05-05 |  202.6040848015313 | 203.60164304236298 | 197.72602561272546 | 198.40435791015625 |  69018500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-05-06 | 197.72602851406054 |  200.1600578713198 |   196.538931754607 | 198.02528381347656 |  51216500 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-05-07 |  198.6836658614824 | 198.95301083885846 | 192.77812311451905 |  195.7707977294922 |  68536700 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-05-08 |  197.2372161152265 | 199.56152863729463 | 194.20463054641704 | 197.00778198242188 |  50478900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-05-09 | 198.51409591462888 |  200.0503289543839 | 197.05765414160055 |  198.0452423095703 |  36453900 |
|------------|--------------------|--------------------|--------------------|--------------------|-----------|
| 2025-05-12 |  210.7308445260501 | 211.03050749278242 |  206.5156271207593 | 210.55104064941406 |  63775800 |
